duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,label
35,tcp,pop3,S0,8416,45165,1,458,121,0.9875791442170644,0.9566837216454395,162,0.6310051876392315,normal
122,tcp,pop3,S0,1068,21736,0,472,480,0.8601152537495684,0.936402799571454,87,0.5475545372947518,normal
399,udp,http,RSTO,7386,38866,1,348,461,0.12330072711791507,0.2946422290443811,385,0.37933571556718726,normal
299,udp,telnet,S0,7319,22403,2,6,198,0.6981080539383803,0.9107387256807415,44,0.922438222767288,normal
348,udp,ssh,S0,9695,12938,1,129,28,0.45889690238299696,0.8881597653333702,277,0.08295795576839815,normal
78,udp,ssh,RSTOS0,6570,26350,2,387,427,0.5367671339786306,0.8893947473737018,72,0.40916746202334264,normal
220,udp,dns,SF,9358,26106,1,336,173,0.23046644740299005,0.79127791333323,50,0.9983468409061157,normal
108,tcp,smtp,SF,3572,8000,1,132,341,0.616102241345116,0.7274617690985309,350,0.47168339168239903,normal
5,tcp,dns,SF,4241,47496,1,59,222,0.9131356037168568,0.5131395433859427,429,0.2779820189719684,normal
310,tcp,http,RSTO,3676,8249,1,268,112,0.4454166017013462,0.40040530737988334,498,0.6767326420815164,normal
205,icmp,ssh,REJ,4444,1597,1,432,795,0.13243392949607868,0.6647157176695736,196,0.07704384245716045,attack
331,tcp,telnet,SF,4901,19219,1,176,336,0.8354438681219112,0.07496175591379228,189,0.22216413279758362,normal
291,tcp,http,S0,365,13419,0,351,75,0.06648053948641763,0.9121949991163449,253,0.3945612437677467,normal
401,udp,pop3,SF,8399,45455,1,386,295,0.1463584506026966,0.31378229874360375,337,0.43214151219219754,normal
245,icmp,http,REJ,8360,12337,0,70,348,0.06484342964894818,0.38883709235272146,270,0.7685190674247205,normal
267,tcp,pop3,SF,456,1330,2,611,227,0.4183731824066511,0.3971634456732227,34,0.381821104565649,attack
309,tcp,dns,REJ,5274,3875,0,232,201,0.8635792362293124,0.47088751131181394,92,0.41862401506769076,normal
79,icmp,ssh,RSTO,988,7678,0,60,494,0.6253906301254311,0.45132028228987775,270,0.31086223277172875,normal
341,icmp,http,REJ,3267,33650,2,136,275,0.6157716575281936,0.6061570695929176,105,0.4830150915074448,normal
296,udp,telnet,RSTOS0,1706,14020,1,441,30,0.11738290920776084,0.9289488818197383,286,0.20523464648573575,normal
310,icmp,ssh,RSTO,2120,1081,2,448,443,0.633931112558723,0.0636254625412983,348,0.8104779451690216,attack
462,tcp,pop3,RSTOS0,553,35738,2,441,219,0.6819140672017636,0.7451554615568099,388,0.06550917341147622,normal
155,tcp,dns,RSTOS0,7544,28373,1,37,329,0.9927063106043315,0.970385539690757,208,0.8359803024768019,normal
453,udp,pop3,SF,6706,21987,2,336,212,0.9770487563095125,0.36207672509168265,340,0.5509836481982457,normal
206,tcp,smtp,RSTO,80,1304,2,771,591,0.5343616736261746,0.039556616385507226,54,0.014805250713693208,attack
260,tcp,dns,RSTOS0,2238,41437,1,116,294,0.14415611048627497,0.7233007688055453,386,0.1752369552247416,normal
362,icmp,ftp,SF,7744,19669,0,77,214,0.7462710674543588,0.3590081721486019,42,0.10825630621271987,normal
302,tcp,http,RSTOS0,3782,33991,0,384,37,0.27466641773699496,0.8270430180725109,398,0.1018907937660849,normal
246,udp,http,SF,9827,509,2,186,409,0.33338745976695117,0.8897347936877923,44,0.5536111415719134,normal
210,tcp,ssh,S0,3360,1578,0,877,614,0.24084576289577508,0.7070758586697207,206,0.8466776951185544,attack
15,tcp,ftp,RSTOS0,4475,1055,2,586,536,0.3746118400478783,0.06062406947881238,234,0.9401789375313528,attack
787,icmp,smtp,RSTOS0,3986,689,1,970,473,0.846057197818085,0.036402740172656656,237,0.1299297518649677,attack
367,icmp,imap,REJ,3410,3666,0,154,76,0.907224092655396,0.6930898681887464,494,0.9867277804754057,normal
390,udp,ftp,RSTO,7146,41454,2,477,387,0.6069356858524266,0.7784029741259659,306,0.6310103939653421,normal
368,udp,telnet,RSTO,7985,48852,1,122,285,0.5253071389080773,0.17194040559928125,406,0.8996478239948359,normal
90,icmp,telnet,RSTOS0,1242,28943,2,256,221,0.010506784230170818,0.9013171755954631,315,0.7581003364561993,normal
209,icmp,ssh,S0,833,33282,0,74,482,0.01258621515381364,0.4602496084583505,320,0.15762734209095486,normal
126,udp,imap,RSTOS0,3293,22728,1,54,67,0.4918688217346716,0.061326980612222526,83,0.46798531341887106,normal
42,udp,dns,S0,3730,9385,1,185,471,0.8906905241422043,0.9865271705008026,160,0.8275722862679896,normal
390,udp,ssh,REJ,8219,24989,2,95,374,0.22108957763361148,0.7487640801377465,277,0.8005734368168663,normal
47,icmp,http,RSTOS0,1726,952,2,720,857,0.14614764016856974,0.2752208268199672,149,0.21038998116794694,attack
476,tcp,pop3,REJ,3033,84,1,959,447,0.38830079656054983,0.6061309480300351,300,0.3595529630680424,attack
66,udp,telnet,RSTOS0,3927,267,2,11,771,0.12578333015482623,0.45295286100127263,406,0.27847123534421203,attack
156,icmp,dns,RSTO,738,15716,2,244,297,0.9950816122358074,0.3720527247193999,81,0.21424659068459617,normal
415,udp,dns,SF,6745,20004,0,156,266,0.2750041887276622,0.4041698813928557,370,0.2128588226398337,normal
170,udp,dns,RSTOS0,4226,26780,2,300,456,0.2568498321092494,0.5928402668182311,36,0.6120486204669949,normal
175,udp,ftp,REJ,3228,7357,2,410,41,0.10063889192198017,0.5408174807961587,287,0.37923159345578117,normal
210,tcp,irc,REJ,5421,4280,1,220,222,0.07359784601550046,0.9799504215215038,46,0.7028314026639783,normal
420,tcp,ftp,SF,7913,6672,0,49,427,0.6411603887043883,0.5305673313321602,108,0.7007439222328326,normal
499,udp,dns,SF,7851,23912,2,189,285,0.3988688877403843,0.674063818702831,67,0.1579654581515636,normal
736,tcp,imap,RSTO,1385,1253,0,121,300,0.5894857590989176,0.8976727264940436,66,0.5147399837513643,attack
160,icmp,irc,REJ,9363,34712,1,55,220,0.021796468232780475,0.6241693211540613,97,0.49200948458598437,normal
321,tcp,ssh,RSTO,4648,38297,0,350,345,0.10219814925739212,0.7373833274759604,253,0.1755545694562769,normal
74,udp,irc,RSTO,4249,1830,0,77,271,0.8615570385815131,0.4559275256834502,197,0.40410350838685627,normal
47,icmp,telnet,RSTOS0,4261,37468,0,435,161,0.3546343644933696,0.07374544573287922,477,0.23724322224909844,normal
202,udp,dns,RSTOS0,7867,26384,2,113,350,0.2704236732883081,0.7571746160084958,143,0.16336216956159721,normal
136,icmp,ftp,REJ,4859,4571,0,400,126,0.9641058553017406,0.6428885098725157,222,0.3555163894434251,normal
187,icmp,imap,REJ,688,28182,2,335,448,0.33521673487269377,0.7967039290844493,197,0.1666920150322737,normal
238,udp,pop3,RSTOS0,4729,34155,2,347,187,0.756532464502061,0.6839595139680189,182,0.7172929432948444,normal
291,udp,imap,S0,2013,5182,2,342,366,0.6806962294190494,0.2283444941354401,227,0.591700410960189,normal
246,icmp,smtp,REJ,367,11405,0,426,458,0.5358506776601739,0.15241039844993942,442,0.46383275579414884,normal
389,tcp,ftp,REJ,8702,34694,1,113,367,0.23621696312373186,0.3287831983941245,353,0.9702261809457527,normal
215,icmp,ssh,SF,6505,24696,2,111,384,0.33788990877128633,0.3239664141001557,11,0.11858173130206051,normal
318,tcp,http,S0,5407,41718,2,154,429,0.7268662062258218,0.38713992611244274,430,0.6978304152944059,normal
921,tcp,http,RSTOS0,4952,402,0,659,951,0.18310438230208792,0.5654206557492174,21,0.9932546089241482,attack
256,udp,smtp,S0,1510,677,2,227,53,0.47208964643592854,0.907617193560369,431,0.7414615213121531,normal
286,udp,irc,RSTO,5347,16645,0,78,368,0.02767455486713466,0.3169723725325191,329,0.5618114559621122,normal
221,tcp,dns,RSTO,4868,11570,2,290,105,0.3951160172260618,0.9468487705736642,438,0.872069071718799,normal
918,icmp,http,RSTOS0,4197,834,1,182,161,0.9161309100864752,0.5449635468476288,492,0.9036964395368676,attack
186,tcp,smtp,REJ,1366,761,1,626,585,0.9576941588226514,0.2105054618595381,334,0.5230641106992858,attack
578,icmp,telnet,RSTOS0,2558,158,1,449,846,0.1497783659640215,0.2262312077786489,54,0.8587234114307755,attack
230,udp,dns,SF,8259,6997,0,386,396,0.22925333279352822,0.268162439499007,424,0.7782807696437336,normal
192,icmp,pop3,SF,3711,43840,0,376,464,0.9854621200476676,0.18665456558294902,347,0.09914137431947256,normal
49,icmp,imap,S0,4419,29509,1,217,109,0.27462783245766487,0.9541288220040475,390,0.9329978513967588,normal
425,tcp,ssh,S0,8373,3357,1,410,457,0.1378598845947402,0.004685854078445351,160,0.9675355506815262,normal
437,tcp,imap,SF,7756,4223,0,403,237,0.0865540251500253,0.9001471925026902,128,0.5727980826348216,normal
284,udp,smtp,RSTO,5229,14680,2,105,260,0.8774530309594293,0.9429352807341291,419,0.8433874042899518,normal
377,icmp,telnet,RSTO,7264,21533,1,292,395,0.6165595715730035,0.8861229009199267,466,0.7270085910480634,normal
262,udp,telnet,RSTOS0,7042,11433,1,5,205,0.734321049514089,0.40427791531677215,299,0.34631011089766406,normal
423,udp,smtp,REJ,7101,491,1,105,92,0.12595763508917934,0.9020174759625975,208,0.8091434265346391,normal
495,icmp,ftp,RSTO,3538,26256,2,276,420,0.41764378444620265,0.3219080166075575,55,0.6983890760848734,normal
721,icmp,pop3,REJ,4575,1763,1,67,422,0.5047754870245305,0.47118126045396014,20,0.3170492219569252,attack
372,tcp,ftp,RSTOS0,5929,23809,2,236,16,0.05788101958472436,0.7239437460397443,141,0.379646537960614,normal
298,tcp,dns,REJ,3119,16425,2,228,327,0.38721273593928895,0.44954646526646136,93,0.6734487526091242,normal
412,tcp,pop3,RSTOS0,8214,31783,1,379,90,0.32710176167483596,0.17124680349508048,150,0.21715824030412756,normal
180,tcp,smtp,RSTO,9096,36365,1,143,279,0.8648296087379439,0.5963974778466019,101,0.7931031574783686,normal
458,icmp,pop3,S0,6930,49790,2,83,303,0.37061597291038617,0.36590562288877293,113,0.6241694403359278,normal
77,tcp,ftp,RSTOS0,6993,33430,2,302,347,0.9375088185416306,0.06103750618718984,319,0.5543667517263947,normal
318,tcp,pop3,S0,9639,8692,0,313,374,0.43565046158507426,0.8124204632166663,341,0.12482654483826117,normal
353,icmp,telnet,REJ,9980,1824,1,262,130,0.5467773472268762,0.188325091136336,51,0.1173673497265939,normal
177,tcp,ssh,SF,9902,38138,2,27,162,0.5204081715689189,0.38004882664636286,105,0.4768813788719848,normal
414,tcp,imap,RSTOS0,2694,41731,0,102,364,0.7920822783237723,0.4997481876071035,254,0.9769941129903001,normal
706,tcp,ftp,SF,710,426,1,772,126,0.9407792918604991,0.9167575099583547,140,0.4359674747837424,attack
166,udp,imap,S0,1272,28507,1,91,293,0.7437236296274504,0.16495712834425802,425,0.17909054365365606,normal
330,tcp,telnet,REJ,8113,37524,2,358,352,0.754914374356487,0.8152659114940399,278,0.6986972036228359,normal
423,icmp,dns,SF,2747,17478,0,83,326,0.8656892161306027,0.2768921087555468,155,0.7947020274892207,normal
311,tcp,irc,SF,1871,15266,1,337,259,0.2574325906850736,0.6398428635014631,12,0.43778709630635393,normal
282,tcp,ssh,RSTOS0,8582,21418,1,262,255,0.4469332527067009,0.5452982066793366,78,0.1853471175458976,normal
53,udp,telnet,SF,5437,4956,2,141,391,0.49360544236012294,0.1472893667664772,443,0.5854755006443275,normal
753,icmp,telnet,S0,802,431,0,758,571,0.5621768280969974,0.7418093125058138,47,0.10673630922240529,attack
69,icmp,pop3,REJ,5042,2816,1,126,144,0.7404415860458121,0.0398338961246365,466,0.1979134140255192,normal
371,icmp,ssh,REJ,9670,17019,2,245,221,0.09080080042450267,0.9502750597321508,287,0.5701370629666126,normal
282,tcp,irc,RSTOS0,597,1377,2,461,311,0.004989297579022556,0.14614119673729797,395,0.06580558200410425,attack
364,tcp,irc,RSTOS0,1428,6793,2,378,447,0.12872715163324644,0.4097843937452187,225,0.2622963817354682,normal
273,udp,pop3,RSTO,2121,37637,1,245,434,0.9893572721303915,0.5258980340845232,6,0.2645568183351321,normal
126,udp,telnet,SF,3870,821,2,637,765,0.538990212625887,0.4837525513048696,452,0.676640969380513,attack
208,tcp,irc,RSTOS0,1349,40901,1,357,362,0.4468479163821141,0.4793194789591736,134,0.890726892995932,normal
385,icmp,imap,SF,9829,26047,1,400,327,0.4826455724179819,0.00027012235672785323,57,0.0717301814123803,normal
141,tcp,telnet,REJ,3324,35917,1,278,44,0.7725457468608395,0.7798812944685589,112,0.1863755710196182,normal
78,udp,dns,REJ,7119,28841,2,138,55,0.13191774742160212,0.7806122967687641,373,0.31877580714277354,normal
254,udp,imap,RSTO,3219,20747,1,367,22,0.2847609012972653,0.1758848936027093,462,0.23297591877229862,normal
281,tcp,smtp,SF,312,8437,1,115,74,0.9519764210013208,0.5604468153931982,448,0.11133912817571068,normal
530,icmp,smtp,RSTO,691,265,0,411,353,0.8661294341346951,0.6791008664245517,428,0.3064954912651413,attack
1,udp,http,RSTOS0,9790,29235,0,49,396,0.5385591748050331,0.12273668193723164,51,0.5036351505352046,normal
449,icmp,imap,S0,4671,7068,2,38,348,0.7425927431115346,0.6672289427977435,77,0.9526532351818938,normal
31,tcp,telnet,REJ,978,36358,1,309,250,0.8387124808031767,0.04155729435549216,246,0.2123983204911445,normal
162,icmp,http,RSTO,2835,756,1,4,263,0.6508963921730087,0.06634709937815308,483,0.5497208460328141,attack
39,udp,http,SF,3265,43967,2,86,300,0.6825230425801707,0.157625926650238,453,0.7179165342771132,normal
160,udp,http,REJ,7830,43341,0,325,124,0.35658438503559275,0.008169002752070553,145,0.23676564731028893,normal
321,icmp,irc,SF,4021,20373,2,301,279,0.16872056023887883,0.005987002983719458,140,0.8789968323330961,normal
290,udp,telnet,RSTO,7193,29707,0,66,194,0.11981834390183577,0.9903850721788559,50,0.957892827395675,normal
162,icmp,irc,RSTO,4304,16240,1,280,140,0.025515637799250257,0.39115492286297115,77,0.5506438217653531,normal
355,icmp,ftp,S0,9408,22278,2,246,246,0.6778444975224462,0.020838571546499263,80,0.3013703416346045,normal
52,udp,telnet,REJ,1798,10975,1,302,70,0.47512189441949415,0.6743070121860527,301,0.3992522500703558,normal
426,udp,dns,RSTOS0,3789,37562,2,65,439,0.40746613676320886,0.638534036703949,463,0.32195514682939597,normal
354,udp,pop3,S0,604,937,1,479,307,0.5736295499381828,0.9717039244989131,55,0.6416150720689439,attack
175,icmp,telnet,S0,338,7521,0,412,419,0.3453911644956822,0.8661097194243278,365,0.33984145310481084,normal
311,tcp,http,REJ,6878,35312,2,464,373,0.9174979979206447,0.2821694115951713,314,0.5520394813766955,normal
444,tcp,dns,RSTO,6495,17131,1,234,174,0.17326202594111884,0.6257086251855517,154,0.13531281886287228,normal
94,udp,ftp,REJ,101,18398,1,294,134,0.6772525231196905,0.5303949064433701,180,0.6427402671917795,normal
43,tcp,smtp,S0,1240,39652,0,300,461,0.10498356144250343,0.9706888162170495,213,0.3347249894612174,normal
450,udp,ftp,RSTO,3031,12424,2,478,36,0.3106726433744439,0.5185385836448358,400,0.8745105701084698,normal
450,udp,http,RSTO,7891,25190,0,469,306,0.012806301651249408,0.5337648634793059,472,0.05490927217192232,normal
571,icmp,pop3,SF,4240,1390,0,225,278,0.8689273469492244,0.9372616577444067,19,0.7808631886335758,attack
445,icmp,smtp,S0,689,18406,1,340,418,0.2437237061827452,0.04061187266053834,97,0.5903906919675805,normal
87,tcp,smtp,RSTOS0,3352,14112,0,230,323,0.1366246551447603,0.8379738997853419,443,0.7104930879415959,normal
144,udp,irc,SF,8363,49511,2,34,291,0.5170338483754986,0.17574973663912896,437,0.18033215738089092,normal
371,icmp,irc,SF,6740,43966,1,57,412,0.3653508216842545,0.2405410331349186,209,0.7506524973058084,normal
129,icmp,telnet,REJ,9906,23232,2,252,378,0.8465800119277591,0.8871314002988738,409,0.23098821461208086,normal
122,tcp,irc,RSTOS0,700,29768,1,121,257,0.4338815141816792,0.8501632879497062,295,0.3038198580047856,normal
166,tcp,ftp,S0,3599,46274,1,295,302,0.29597674894708237,0.32501639158865303,186,0.14672541198161138,normal
316,icmp,imap,REJ,1785,13690,1,420,34,0.06561957838657706,0.07298365279398589,262,0.2867950655900786,normal
146,icmp,telnet,RSTOS0,287,32897,2,200,434,0.9011583240254598,0.2722937789077984,168,0.014038917167213172,normal
71,tcp,ftp,RSTOS0,5781,21267,2,480,498,0.7910694670829013,0.741991100121695,421,0.05428377707247123,normal
774,icmp,http,REJ,3721,1820,2,73,376,0.0938992264181614,0.4144849693759417,121,0.7285151277421675,attack
35,udp,telnet,REJ,100,46894,2,95,244,0.5871873634945313,0.3676202798906616,92,0.6682659238795059,normal
132,icmp,pop3,REJ,5930,1496,0,249,366,0.44967394595013277,0.17990711988523556,260,0.9503640901189849,normal
32,icmp,imap,S0,8829,24929,1,264,253,0.7877450940682961,0.789031417412866,317,0.9980350156910032,normal
143,tcp,irc,RSTOS0,8679,3002,0,296,27,0.4834503611739397,0.7236490220920486,152,0.2977768819741574,normal
832,icmp,pop3,REJ,1946,1430,2,120,141,0.13880850841622128,0.8321119590548584,453,0.6427973032773013,attack
376,tcp,smtp,REJ,5813,31290,1,113,255,0.9601789047677662,0.9850051532730195,474,0.5029789843307795,normal
42,udp,pop3,RSTOS0,4370,10734,0,268,237,0.4571169471970793,0.6901339183729026,278,0.13404966863788315,normal
331,tcp,dns,SF,6926,23686,0,89,123,0.1693684069188326,0.681940180240984,478,0.9319176788256367,normal
68,icmp,ssh,REJ,5114,18807,2,121,61,0.7317886666589423,0.9884946129994769,137,0.5240355458120823,normal
219,tcp,dns,S0,3910,49264,2,193,370,0.009135592926425185,0.5402158674680092,294,0.8362411079261451,normal
318,udp,smtp,S0,1586,3142,2,148,153,0.5550897864439539,0.11493662431098739,140,0.3338036731786739,normal
149,udp,telnet,RSTO,8998,29704,1,238,422,0.9139854902173401,0.053783788387651965,248,0.11409280554434742,normal
88,tcp,telnet,S0,8846,12192,2,2,92,0.5183636387374841,0.9565826751228611,388,0.9125388013927995,normal
130,tcp,http,RSTOS0,7191,5267,2,154,343,0.8861327504382611,0.4876455957343575,55,0.8485754838783588,normal
206,udp,ftp,REJ,1637,36599,0,368,96,0.01080293249616282,0.29767548917444275,226,0.8763645682736393,normal
651,tcp,imap,S0,1152,147,1,463,532,0.3511115991423793,0.5779050082871445,454,0.15525346987704214,attack
897,icmp,telnet,RSTOS0,4193,1423,1,503,193,0.2550733494197819,0.1616921493459741,360,0.3650201444644239,attack
20,udp,imap,SF,5969,49049,1,107,359,0.3238523106676767,0.396466775476471,223,0.5935343064832865,normal
252,udp,dns,SF,8798,13047,2,45,282,0.710036818379263,0.22557903337274332,181,0.5193883808592104,normal
215,icmp,http,RSTO,5819,18621,2,229,221,0.7881484139444392,0.23027369512868945,390,0.0779521719958669,normal
416,tcp,ftp,SF,676,422,2,299,312,0.8310610029954698,0.8780101528151453,458,0.2576936686594936,normal
403,udp,pop3,RSTO,4122,14099,1,399,366,0.44026634291178013,0.12150660746314801,68,0.4369789552935811,normal
308,udp,imap,RSTO,1451,24266,2,347,305,0.527127159729342,0.45287528633723273,348,0.9930011674055564,normal
164,tcp,ftp,RSTO,6625,14759,1,90,258,0.4543858176232872,0.07167298856961257,321,0.6920950883153376,normal
324,icmp,smtp,S0,5141,46624,0,236,43,0.03149384007553757,0.750795534448621,273,0.25283318201156213,normal
85,icmp,telnet,RSTOS0,3787,49472,2,62,287,0.24566105657873039,0.28802869431122713,488,0.5117537482899507,normal
299,udp,ftp,RSTOS0,1706,11038,0,170,266,0.8723734618263393,0.8699666912730813,397,0.04345888817853705,normal
167,icmp,irc,S0,566,1382,1,41,159,0.4791076568779701,0.5681622142489893,112,0.442753037969848,attack
988,icmp,telnet,RSTOS0,1586,1743,2,267,941,0.24134318158427237,0.7196579536673324,18,0.23080311802756126,attack
318,tcp,smtp,RSTO,9392,45062,1,55,7,0.35744795476593705,0.8191659503768125,81,0.3933117497630455,normal
425,udp,http,SF,3509,20857,1,236,213,0.3659043898937737,0.1840484620175814,336,0.3134653455446482,normal
543,tcp,imap,SF,767,1290,0,682,211,0.1709378363093912,0.032976626715504054,485,0.07894452871524327,attack
877,udp,ftp,S0,3536,213,0,472,100,0.18615959422062978,0.03819242720601135,306,0.5710611605910029,attack
202,icmp,pop3,RSTO,9002,6025,2,496,237,0.4472937117298502,0.553899603413583,91,0.8706865897971722,normal
324,udp,imap,RSTOS0,4705,38871,0,457,312,0.4542028628088066,0.7033767330701107,403,0.4287477428915506,normal
338,udp,dns,REJ,6957,11422,2,360,302,0.9750060597693988,0.6786193548433423,84,0.6556459496697838,normal
